1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
3.0419253,2.7434136,3.0218077,2.9601027,3.2170061,3.3276589,3.172535,2.9439263,3.0794567,2.8182201,3.1599601,3.0273023,2.8726912,3.3432161,3.6555637,4.2539385,3.4488849,2.9876899,3.1271812,3.3767159,2.686775,3.1795449,3.5727229,2.5506342,2.9319914,2.6038711,2.800879,2.9610194,2.8795717,2.916432,2.782688,2.6451948,3.9300829,4.0071971,2.7533475,2.8738401,2.9214634,3.3235519,3.1394212,2.891443,3.0736867,3.1863875,3.2384584,2.8367738,3.2155038,2.7502534,3.3951531,3.0560189,3.1943864,2.8803254,1.4464883,1.0682649,1.2549249,1.4196472,0.6256621,0.5132132,1.2843876,1.9078946,0.6615528,1.2280645,2.3799913,0.7099379,1.4613729,0.3485446,0.9070429,1.0471285,0.8619066,0.6068441,1.4412721,1.0300071,1.2342428,0.4176726,0.8365465,0,0.5024401,0.8202866,0.8869386,1.0930387,0.4847273,0.9873324,1.2823219,1.3255015,0.6239106,0.6276533,1.0454155,1.4824797,1.0740834,1.1917883,0.8413545,1.0831444,0.8743258,0.5316053,0.706429,1.9438031,0.717403,0.7239568,0.6192036,0.3684778,1.6960876,0.6050408,2.1966628,1.0385562,1.8775381,0.995245,1.5979127,2.4585493,1.7369292,1.8957343,1.4165627,2.9446774,1.4927885,1.069008,1.588918,1.3555419,1.6312743,1.7808893,1.1264446,3.4643771,2.7531299,1.4468276,2.0442719,1.216128,2.4735736,0.8622197,1.8857297,1.9413299,0.798378,0.9181501,1.3361558,1.624455,1.9841819,3.4666694,1.4533861,0.5143754,0.7343846,2.5798342,2.1660243,1.1958166,0.9208455,1.7200201,1.9331672,1.8817636,1.0385562,2.0252123,2.2517971,1.7024637,1.1850382,1.27501,2.0369974,0.9694546
3.0233965,2.8487388,3.1079094,3.0877351,3.1967128,3.2071004,3.2343406,2.9618858,3.2580418,2.9131047,3.0701106,3.077548,2.9938729,3.4997875,3.4728271,4.058072,3.3172729,2.9630195,2.9780247,3.3113821,2.6506901,3.1214418,3.5890831,2.5646922,2.9967201,2.7079476,2.8120836,2.9314538,2.8630965,3.0183389,2.8923898,2.5853944,3.8306804,3.8546482,2.8443478,2.9152284,2.8367027,3.3223135,3.2949661,2.8946512,3.0598325,3.4305827,3.3582585,2.8171006,3.1576526,2.8646061,3.3391916,3.1591462,3.1195895,2.9123775,1.0331052,0.7452633,0.8714999,1.7621318,0.4061376,0.8832203,1.0310321,2.25235,0.2953231,1.542455,2.7353823,0.6994903,1.7309972,0.4469998,1.0443182,0.6018501,1.0332864,0.9504233,1.649013,1.3768615,1.1613965,0.461272,1.020367,0.5024401,0,0.3624815,0.6192036,0.7851843,0.5612685,1.2444346,1.6267415,1.6636237,0.8967273,0.8967533,1.2620209,1.310348,0.6797003,1.3830166,0.9994172,1.432607,1.2943886,0.4795658,1.0221759,2.286736,1.0710367,0.8875037,0.847239,0.2415266,1.9793974,0.8832203,2.0646131,1.2492209,1.640205,0.993572,1.4776228,2.2252586,2.1004204,1.7015159,1.4579964,2.6515559,1.239781,1.0728744,1.3600017,1.5991888,1.6928143,1.586122,0.9795911,3.1576526,2.6131973,1.743173,1.7856196,1.3945916,2.2823275,0.8780338,1.6443671,1.6627608,0.7883427,0.8542258,1.302493,1.3648875,1.7805424,3.1310515,1.4103489,0.584329,1.0791268,2.2974223,1.9888246,1.0502032,0.8924626,1.4369984,1.7224141,1.5816664,1.2492209,1.8026982,2.020115,1.4713832,1.2781368,1.0819015,1.866468,1.0261057
3.1565489,3.0953563,3.322282,3.3261597,3.3158571,3.2286475,3.4126765,3.1229528,3.5323794,3.1424238,3.1395034,3.2498646,3.2437556,3.7574083,3.458543,3.9897465,3.3419519,3.093208,2.9953288,3.3810444,2.7856863,3.2063157,3.7304778,2.736521,3.1703937,2.9542727,2.9686052,3.0580293,3.0111685,3.2356719,3.1260296,2.7133272,3.8516243,3.8354823,3.0731969,3.1158347,2.9398698,3.4505739,3.5525784,3.049711,3.1962133,3.7652453,3.5820891,2.9439323,3.2213173,3.1138076,3.4123915,3.3779548,3.1970417,3.0941399,0.6875828,0.5378705,0.5304024,2.1005757,0.5051537,1.1883835,0.8382817,2.6025605,0.2875493,1.8472627,3.0874722,0.8629324,2.0543927,0.6679164,1.3166623,0.2592702,1.2160584,1.3081904,1.9032989,1.7347729,1.1188752,0.8023081,1.242828,0.8202866,0.3624815,0,0.5658865,0.5338632,0.7733522,1.5996225,1.982424,2.0229192,1.2474643,1.1067233,1.4561882,1.1996947,0.3366202,1.6515727,1.2265682,1.774577,1.6357504,0.6143535,1.3768615,2.6412764,1.4007714,1.1238184,1.1242644,0.5535324,2.3197286,1.199136,1.8732528,1.4123116,1.389235,0.9598777,1.3210134,1.963384,2.3851112,1.4835969,1.4949433,2.3302232,1.0009927,1.1055696,1.1357743,1.7978751,1.7384768,1.3867021,0.8235604,2.8164691,2.4508293,2.006623,1.5093872,1.5390793,2.071796,0.9801009,1.3689402,1.3536773,0.877848,0.8486475,1.2547264,1.1058108,1.5816406,2.7814818,1.3537027,0.7185078,1.2918516,2.0214248,1.7767082,0.8801366,0.9228995,1.1610992,1.5001542,1.3172939,1.4123116,1.544355,1.7644338,1.2704684,1.4117352,0.9162814,1.6704986,1.0710874
3.6030473,3.415158,3.6990636,3.6749551,3.7791456,3.7459965,3.8400048,3.5486755,3.8263434,3.4845055,3.6187086,3.6732659,3.5584209,4.0776484,3.9592186,4.5227742,3.8574155,3.5476873,3.4921005,3.8801529,3.2117951,3.7005454,4.1880216,3.1636345,3.5924425,3.2711041,3.4098693,3.5050942,3.4374992,3.610827,3.4744317,3.157383,4.3626193,4.3554078,3.4222055,3.4935091,3.3842747,3.905359,3.8755947,3.4760129,3.6493746,3.8787001,3.9562459,3.4193389,3.7280455,3.4403788,3.9042117,3.7534992,3.6766808,3.4970112,0.9506527,1.0590699,0.71326,2.0007935,0.4016234,1.3456333,1.323851,2.6653966,0.3755259,2.0114694,2.9852348,1.2347343,1.8190825,0.8777535,1.6223446,0.7346173,1.5351563,1.3941442,1.5703662,1.728765,1.5162014,0.9680856,0.9266879,0.8869386,0.6192036,0.5658865,0,0.6267953,1.0159188,1.6711923,1.9449046,1.992617,1.3563872,1.0410214,1.7649536,1.7105644,0.71326,1.3225283,1.5764083,1.777914,1.6719439,0.9684988,1.3939677,2.6530124,1.5117655,1.4695422,1.3964269,0.8216378,2.4255004,1.3925111,2.0555315,1.4036322,1.2543728,0.9476229,1.3282454,1.739821,2.4335699,1.1893827,1.0414409,2.4954025,1.2735563,0.8924626,1.1005237,1.6943503,1.7912035,1.5968387,0.8800149,2.950421,2.0496628,1.6906659,1.5845626,1.6501173,1.7202714,0.8341612,1.5600659,1.3464809,0.8946509,1.0971542,1.1322888,0.9130341,1.2237718,2.9102358,1.2410684,0.6408483,1.0632626,1.8243578,2.0459867,1.0675669,1.1913417,1.2029988,1.5539769,1.3825096,1.4036322,1.6200658,1.9165164,1.2925205,1.1320131,1.0063603,1.9823253,1.302344
3.6167358,3.5716302,3.782818,3.7799002,3.7604591,3.6237519,3.8478444,3.5861499,3.9747772,3.6214501,3.5843337,3.6998763,3.7188303,4.2056184,3.8666961,4.3145107,3.7456756,3.5470613,3.4198209,3.7956108,3.2671088,3.6266226,4.1633291,3.1906417,3.614324,3.4346552,3.4169003,3.5214833,3.4863943,3.6913689,3.5915909,3.1853685,4.2411768,4.2084714,3.547019,3.5960513,3.4178427,3.8967989,3.997558,3.5184096,3.6465274,4.1718453,4.0238066,3.3649354,3.6186719,3.5772906,3.8320201,3.8305865,3.6388473,3.5664893,0.7249741,0.7006234,0.427817,2.296861,0.6237576,1.4228615,0.8678526,2.8966943,0.6276533,2.0732275,3.3232241,1.0988999,2.2907752,0.8726038,1.6497314,0.5683866,1.3833679,1.6608164,1.9703934,2.0219958,1.0834935,1.1540559,1.2733136,1.0930387,0.7851843,0.5338632,0.6267953,0,0.957242,1.9662028,2.2531556,2.3196301,1.572766,1.0994367,1.6167028,1.2861714,0.3877679,1.7898251,1.5165575,2.0030665,1.8676377,0.8551391,1.6657328,2.9265493,1.6489784,1.4470794,1.4113016,0.9218757,2.6367737,1.4846671,1.4592836,1.3141828,0.876727,0.6470793,0.8330644,1.5093585,2.4741259,1.0663856,1.2403696,1.9363257,0.65345,0.8382817,0.608434,1.7114944,1.4961311,0.9951374,0.3946778,2.4869338,2.0195598,2.0377039,1.0226132,1.4605816,1.6586798,0.852934,0.9520287,0.9556415,0.7779401,0.7385366,0.8559847,0.7662761,1.1757057,2.5005417,0.9421324,0.7182928,1.2797025,1.5704381,1.4263323,0.5304024,0.8629324,0.661589,1.0057456,0.8566189,1.3141828,1.0510343,1.3162491,0.7952676,1.2720529,0.475473,1.3703098,0.9766177
3.0114418,2.7946069,3.0221038,2.9775454,3.1670425,3.2229117,3.1203554,2.927647,3.1186536,2.8699659,3.1129744,3.0039099,2.9342743,3.3690295,3.5820031,4.1164665,3.3402559,2.9391315,3.0641727,3.2880731,2.6954622,3.0855674,3.5039071,2.5020903,2.9144462,2.6680506,2.7487517,2.936854,2.8708618,2.9233324,2.8139104,2.6099047,3.8437805,3.9054896,2.7878295,2.8871116,2.9076201,3.286507,3.1592407,2.8799349,3.0195612,3.3076762,3.2251977,2.7287699,3.1139611,2.7775829,3.3245127,3.0536387,3.1432783,2.8797791,1.4007714,0.8408781,1.2013235,1.5519686,0.6484139,0.5027299,1.0017474,1.9932252,0.7727037,1.129887,2.5442447,0.3100027,1.7577652,0.2112608,0.7497413,0.9724066,0.5347688,0.866323,1.6240572,1.2109681,0.8198192,0.465071,1.012321,0.4847273,0.5612685,0.7733522,1.0159188,0.957242,0,1.1645485,1.4536676,1.5219026,0.7343775,0.5859036,0.760035,1.1546184,0.9684988,1.4485341,0.6373124,1.1644144,0.9982197,0.2960431,0.8758985,2.060509,0.7359458,0.6063625,0.4785192,0.3741885,1.7380684,0.5514351,1.8484095,0.8122752,1.7509552,0.8212438,1.3427247,2.4126434,1.6357504,1.9129202,1.501339,2.6873658,1.1764949,0.9615857,1.3879875,1.2181799,1.2730388,1.4191499,0.9450032,3.2977007,2.7637552,1.6307822,1.7940591,0.876133,2.5001542,0.740304,1.6243478,1.8576108,0.542915,0.5229417,1.1374867,1.6468837,2.0019826,3.3342291,1.2319196,0.5471871,0.9454177,2.4880471,1.7971095,0.9590041,0.486232,1.5071082,1.6454698,1.6152073,0.8122752,1.7713243,1.9339191,1.4233827,1.1528481,1.0023764,1.6540042,0.5810741
2.702836,2.0717734,2.4511205,2.3378812,2.9146218,3.2689862,2.7188117,2.5433267,2.3356114,2.2196867,2.980853,2.6096058,2.1983551,2.6349779,3.6236123,4.3540414,3.3465959,2.6546468,3.0761721,3.1987078,2.3751377,2.9660283,3.18363,2.1387455,2.5442291,1.953656,2.4210409,2.64827,2.5000135,2.3692383,2.181098,2.3244864,3.8581988,4.0062658,2.1527688,2.3256445,2.6413305,3.0010619,2.4416238,2.5057777,2.7156443,2.2294166,2.6484471,2.5322011,3.0896427,2.0692985,3.2194339,2.4852094,2.9979278,2.4105018,2.2576701,1.8332296,2.1154761,0.8758985,1.4008863,0.8284615,2.0459587,1.0755215,1.4826357,0.8625307,1.6154093,1.21986,1.0264864,1.2018943,0.8040099,1.8192359,1.2680552,0.4274851,1.3992764,0.3684778,1.8966096,0.8240249,1.2794126,0.9873324,1.2444346,1.5996225,1.6711923,1.9662028,1.1645485,0,0.5612275,0.5307731,0.4329093,1.2747544,1.3132532,2.1072613,1.9148596,1.1889409,1.0616998,0.5883026,0.622179,1.3187892,0.4045414,1.0959819,0.615925,1.033577,0.8864976,1.094809,0.8216378,0.6935238,2.9970706,1.5109093,2.7625295,1.8749502,2.4395809,3.3575795,1.4663761,2.7972381,2.0760756,3.8192831,2.3175307,1.7891554,2.4439741,1.5798115,2.1023994,2.5608584,2.039774,4.3792361,3.5287123,1.4579964,2.9080728,1.6047555,3.3243319,1.5192583,2.7700781,2.8780942,1.4896289,1.6751208,2.1030686,2.5378531,2.8264196,4.3655698,2.195168,1.4097325,1.387038,3.4283681,2.9465928,2.1013464,1.6178076,2.5801207,2.7500758,2.6732443,1.5109093,2.9011523,3.0762527,2.4772382,1.6412804,2.1033541,2.7929483,1.6803457
3.1376653,2.3795903,2.7752258,2.6176676,3.3446756,3.7571913,3.0651117,2.9529635,2.5145697,2.5540032,3.4643838,2.9875744,2.4857711,2.838219,4.143644,4.8635532,3.8349621,3.0906872,3.5905333,3.6536725,2.8438697,3.4161299,3.5596361,2.5557239,2.9207703,2.2818423,2.8328116,3.0971012,2.938958,2.6924739,2.4982193,2.7962858,4.3315261,4.505216,2.4891592,2.701253,3.1255146,3.4167668,2.6569361,2.9306551,3.1370114,2.1489881,2.9211562,2.9524783,3.5428866,2.3578472,3.6738965,2.7915164,3.4706925,2.8054779,2.6580001,2.2321951,2.4700839,0.3664958,1.6677324,1.0614219,2.4263542,0.7889559,1.8316081,0.8735572,1.1193226,1.5668472,0.7779401,1.5019245,1.1883592,2.2247958,1.5304081,0.8068963,1.165237,0.2653865,2.1832055,1.2037003,1.2843936,1.2823219,1.6267415,1.982424,1.9449046,2.2531556,1.4536676,0.5612275,0,0.1429002,0.7908287,1.3457086,1.5304081,2.4931605,2.2835499,1.0818352,1.4167754,0.3664958,0.5859036,1.6674036,0.6097954,0.717403,0.7800697,1.4219114,1.2224797,1.4763492,0.7009643,0.9991288,3.1817564,1.4996134,2.9605219,2.0328207,2.5921991,3.5444831,1.1638328,2.9816166,2.068731,4.1067597,2.6006942,1.8650935,2.6472892,1.4025673,2.1034521,2.7839802,2.2636414,4.7070989,3.5820891,1.1456952,3.1407161,1.6245606,3.463179,1.6244215,3.0402744,3.1591132,1.649564,1.9109176,2.1873125,2.7970563,2.9842946,4.7202277,2.2684307,1.610359,1.3893058,3.6234632,3.1852061,2.3518642,1.8503504,2.824941,2.9373013,2.9083361,1.4996134,3.1188223,3.3008445,2.6650366,1.5967548,2.3187083,3.0460277,1.8745561
3.0661909,2.2845203,2.6929619,2.5328215,3.2777184,3.709605,2.9976518,2.8780192,2.4247977,2.4599818,3.4007288,2.9146218,2.3877224,2.7492532,4.0882188,4.8255567,3.7849631,3.0237979,3.5358435,3.5981588,2.7682904,3.3618136,3.4931248,2.4921538,2.8494863,2.1854573,2.7682281,3.0257292,2.8625264,2.6112898,2.4105018,2.7296632,4.2767623,4.4557327,2.3997739,2.6154379,3.0527049,3.3461105,2.5708899,2.8551253,3.0700861,2.0500581,2.8431178,2.902454,3.4942187,2.2694602,3.6148215,2.710931,3.4071554,2.7253054,2.6919167,2.2772204,2.515954,0.486232,1.7293893,1.1228573,2.4773961,0.7591833,1.8695983,0.9450977,1.1043671,1.6244366,0.7771899,1.5611623,1.2200936,2.2609541,1.5953642,0.8101437,1.2493259,0.3118788,2.2565344,1.2453902,1.3705388,1.3255015,1.6636237,2.0229192,1.992617,2.3196301,1.5219026,0.5307731,0.1429002,0,0.8286564,1.4446107,1.5953642,2.5403367,2.3303377,1.1393601,1.4545696,0.486232,0.6607829,1.7190892,0.6629704,0.6845254,0.8505568,1.4499473,1.2686192,1.5168926,0.6785485,1.0520354,3.2813276,1.6211348,3.0437012,2.1235028,2.6920119,3.6204576,1.2753003,3.0515352,2.1608766,4.185144,2.6790429,1.967396,2.7353054,1.5409211,2.2306644,2.877553,2.3440475,4.7688545,3.6693071,1.244084,3.2279305,1.7435658,3.5369417,1.7235788,3.1192723,3.2221999,1.7454576,1.995892,2.2944519,2.8538426,3.057684,4.7725929,2.3791541,1.6836869,1.4728824,3.702782,3.2755123,2.4293521,1.9363257,2.9064805,3.0349928,2.9958886,1.6211348,3.208633,3.3940916,2.7614792,1.7095162,2.4075894,3.1328051,1.9643765
2.7946629,2.3198644,2.6402604,2.5518172,2.9872615,3.235395,2.8423619,2.6612214,2.6068599,2.4401711,3.0110761,2.7306216,2.4536309,2.8902423,3.5994696,4.2634087,3.3292493,2.7355295,3.0546625,3.2134418,2.467155,2.9880143,3.2838343,2.2374196,2.6537405,2.1967674,2.5123024,2.7319064,2.6136167,2.5493644,2.3914982,2.4005131,3.8435499,3.9624982,2.364951,2.5119265,2.7185375,3.0875714,2.6874824,2.6197982,2.8045561,2.6211147,2.8398518,2.5728001,3.0771473,2.3090786,3.2407415,2.6725915,3.032793,2.5602838,1.9209932,1.4530568,1.7557427,0.9969308,1.0389345,0.4471633,1.6553833,1.3562411,1.1481991,0.7706244,1.9059847,0.8198192,1.2026313,0.7848709,0.5612275,1.473958,0.8958218,0.2858005,1.348962,0.5348792,1.4866257,0.4520086,1.025155,0.6239106,0.8967273,1.2474643,1.3563872,1.572766,0.7343775,0.4329093,0.7908287,0.8286564,0,0.8920813,0.988687,1.7402496,1.5439427,1.1420273,0.7497453,0.6018501,0.5139214,0.9116328,0.2363181,1.3999738,0.323152,0.7191661,0.5207927,0.7158522,1.0964904,0.3118788,2.5658201,1.1425647,2.3698331,1.4567589,2.0169099,2.9887022,1.3919933,2.4412849,1.7804165,3.403516,1.895828,1.4132713,2.0365998,1.3095624,1.7300826,2.1336582,1.6215573,3.9838207,3.2074966,1.3847218,2.490555,1.2383074,2.9891034,1.1424118,2.3473523,2.4918099,1.0795915,1.2431813,1.7026963,2.1831109,2.4864801,3.9884447,1.7961608,1.0169686,1.0863359,3.0617327,2.5198548,1.6758043,1.1881123,2.1732422,2.3300921,2.2696953,1.1425647,2.4780004,2.6504106,2.0687989,1.3441695,1.6829116,2.3700582,1.2530059
3.5095001,3.163051,3.4333338,3.3515491,3.6726715,3.7805815,3.5692373,3.4014511,3.4220629,3.2616303,3.6497958,3.461751,3.2923323,3.7007254,4.1482907,4.6883573,3.9008943,3.4426559,3.6219698,3.8233429,3.1917478,3.6169435,3.9861953,2.9779818,3.3673015,3.039168,3.2321873,3.4401181,3.3584382,3.3294173,3.201045,3.121139,4.3910896,4.4692842,3.1841951,3.3209321,3.4264517,3.7807287,3.4949067,3.3604728,3.5170504,3.4155564,3.6133875,3.2371727,3.6489487,3.1425479,3.8541959,3.4555565,3.6756766,3.3346422,1.7013227,1.2969219,1.4330142,1.3228674,0.717403,0.6740307,1.4413672,1.9742565,0.9852373,1.2100816,2.3406648,0.8749036,1.5244115,0.5876413,1.1492643,1.3352477,0.9164114,0.9994225,1.2275997,1.1559702,1.195091,0.7812864,0.6097954,0.6276533,0.8967533,1.1067233,1.0410214,1.0994367,0.5859036,1.2747544,1.3457086,1.4446107,0.8920813,0,1.063713,1.6415691,1.2748946,1.1338399,1.0876007,1.0575117,0.9218757,0.7983666,0.8801366,1.9899474,0.8050898,1.067848,0.8698461,0.7931968,1.7992423,0.8122134,1.918399,0.4617778,1.6952975,0.7006234,1.2708987,2.3150562,1.4518677,1.7905706,1.0729581,2.8423075,1.3985388,0.6333087,1.3743102,0.7876524,1.1011401,1.5509586,0.97904,3.467698,2.4800029,1.1560071,1.8590602,0.7577584,2.3160798,0.4614498,1.7763326,1.9351401,0.4568359,0.7549842,0.8924626,1.6525853,1.8403414,3.5286756,0.9928828,0.4484448,0.465071,2.4192368,1.9728765,1.0934927,0.7559512,1.575643,1.6548603,1.6931765,0.4617778,1.8160483,2.0295819,1.4265041,0.7070472,1.0568459,1.8734479,0.7464351
2.7275886,2.5213386,2.6683089,2.6043821,2.8497081,2.9769171,2.7088418,2.6215157,2.7392642,2.5843278,2.8941379,2.6409641,2.6424006,2.9744996,3.4496911,3.92668,3.1035761,2.6475369,2.9145018,2.9776769,2.5033508,2.7714861,3.1093443,2.2004461,2.5387425,2.4167787,2.4200957,2.6778862,2.6254686,2.5559016,2.4869926,2.4109855,3.5621573,3.6860421,2.4927974,2.6167135,2.743216,2.9524229,2.7664229,2.6019719,2.7043858,3.0862506,2.8042191,2.3753185,2.7842213,2.4672417,3.0178666,2.6714162,2.8966563,2.5883643,1.9935002,1.2918694,1.8399266,1.6561644,1.4065543,0.6408191,1.2981019,1.7753631,1.4915616,0.8153555,2.4996504,0.6272758,2.0986457,0.8929107,0.6631319,1.593021,0.2415266,1.0902785,2.0741619,1.3285985,0.8711646,1.0364478,1.5964213,1.0454155,1.2620209,1.4561882,1.7649536,1.6167028,0.760035,1.3132532,1.5304081,1.5953642,0.988687,1.063713,0,1.1766155,1.5906386,1.9576945,0.4225216,1.2163823,1.0074189,0.8573363,1.1448426,1.9248233,0.7935977,0.5612827,0.5306769,1.0332864,1.563517,0.6797003,2.0243983,1.0478467,2.3373663,1.3330831,1.7749126,3.0155118,1.3226385,2.5518593,2.116083,3.0270002,1.5877646,1.5533417,1.9490845,1.3991776,1.3976927,1.7250615,1.4968086,3.6715259,3.3921836,1.9934959,2.2484496,0.866323,3.1478229,1.3642831,2.0050182,2.4109357,1.1522565,0.9596103,1.6361006,2.2988406,2.672253,3.7513153,1.7031074,1.2277448,1.40082,3.1044882,1.9508713,1.4095439,0.8419027,2.0526877,2.0735747,2.1333181,1.0478467,2.1907674,2.263103,1.9296202,1.6890311,1.5336765,1.7711637,0.7968817
2.7732991,3.0106641,3.0552637,3.0973656,2.8506475,2.614427,2.9750586,2.7784701,3.3921443,2.9998375,2.6944888,2.8587154,3.1462134,3.5551446,2.9700654,3.2804728,2.757785,2.6882107,2.5294306,2.7964781,2.5326459,2.649819,3.220776,2.4150235,2.7645571,2.8935729,2.5759597,2.6921213,2.7185707,2.9575999,2.9404063,2.4272485,3.2051897,3.192279,2.9154572,2.9218039,2.6601994,2.9885757,3.3518759,2.7281503,2.7759202,3.9806003,3.25629,2.4353437,2.5828658,2.9891159,2.8452895,3.0864598,2.729443,2.8228141,1.3231056,0.6790442,1.3128504,2.6398547,1.5099526,1.4768547,0.4435393,2.8478183,1.4138814,1.9227472,3.5659213,0.950196,2.8774306,1.1883592,1.4014641,1.1226734,1.0453461,1.8189337,2.766824,2.2456114,0.5682073,1.4644635,2.1126828,1.4824797,1.310348,1.1996947,1.7105644,1.2861714,1.1546184,2.1072613,2.4931605,2.5403367,1.7402496,1.6415691,1.1766155,0,1.1038061,2.5804026,1.1321589,2.2052986,2.0029912,0.963761,1.944924,2.9848271,1.7309972,1.1303607,1.2770945,1.2417756,2.5685032,1.4941362,1.5165881,1.7052824,1.9147002,1.3799695,1.5390644,2.5339851,2.4587534,2.2111395,2.3641879,2.1274959,0.9828785,1.7812479,1.5895728,2.17956,1.780544,1.2217312,1.2635397,2.6888022,3.2054985,2.7707768,1.6423425,1.5668472,2.8174762,1.6824595,1.2882624,1.7611002,1.4321326,0.9884177,1.7166404,1.8667013,2.3936914,2.7460439,1.7709266,1.4693298,1.9597193,2.5926366,1.2732144,1.0472906,0.9694964,1.5314159,1.6365089,1.6167585,1.7052824,1.6174766,1.6197114,1.5991888,2.1517438,1.280396,1.0777871,1.020367
3.3134488,3.3438123,3.5361628,3.5533312,3.454554,3.2869589,3.5886199,3.2989642,3.7853225,3.3741032,3.248741,3.4250594,3.490758,3.9981442,3.5049428,3.9651788,3.4096321,3.2478693,3.0666144,3.4752127,2.9555373,3.3161655,3.8793279,2.9245868,3.3411146,3.2031082,3.1392431,3.2122055,3.1872222,3.4465492,3.3551895,2.8821795,3.8992956,3.8564848,3.3045213,3.3327266,3.0920156,3.5929217,3.7928557,3.2251977,3.3533446,4.0761925,3.7928557,3.0878549,3.3031937,3.3601179,3.5078807,3.5899,3.3087883,3.2906778,0.4484448,0.4435393,0.2667788,2.3864062,0.731628,1.4190824,0.6790442,2.8919912,0.5451495,2.0847375,3.387654,1.0325807,2.3591845,0.867627,1.5595883,0.2146908,1.3528155,1.6029013,2.1543096,2.0347817,1.0696315,1.1067233,1.4632561,1.0740834,0.6797003,0.3366202,0.71326,0.3877679,0.9684988,1.9148596,2.2835499,2.3303377,1.5439427,1.2748946,1.5906386,1.1038061,0,1.9235002,1.4147942,2.0545293,1.8973086,0.7733522,1.6761147,2.9398538,1.6600913,1.3214168,1.3483311,0.8338662,2.613649,1.4548132,1.6454042,1.5330394,1.1694794,0.9266707,1.158715,1.7355031,2.5887772,1.3084195,1.5614511,2.0076438,0.7698075,1.168057,0.9445681,1.9525594,1.760823,1.1836177,0.686476,2.4828514,2.3300175,2.2376562,1.2383074,1.6375274,1.9094459,1.115023,1.0728744,1.0556747,0.9982197,0.8633613,1.2184128,0.9070429,1.4466099,2.457024,1.3070116,0.8708727,1.4553642,1.8004187,1.5365983,0.7010926,0.9619537,0.9138866,1.286102,1.1005524,1.5330394,1.2770466,1.5008653,1.1110348,1.5596626,0.7883427,1.4481388,1.0919001
3.8275954,3.2261899,3.6281493,3.516365,4.0411648,4.2883437,3.8978244,3.6898638,3.4828637,3.3770397,4.0347886,3.7747683,3.3506858,3.792855,4.5766072,5.2755021,4.3742851,3.7800853,4.0532561,4.2852463,3.460104,4.0632298,4.3477073,3.287044,3.7065688,3.1052054,3.5698353,3.7584214,3.6200003,3.5490114,3.353886,3.4122225,4.8986025,4.9905986,3.3179108,3.4780516,3.698585,4.1377095,3.6069891,3.6401237,3.85349,3.0870864,3.8333749,3.6610945,4.1645147,3.2357053,4.3060269,3.6672858,4.0689815,3.5635713,2.2414988,2.0857273,2.0106894,0.992323,1.2066271,1.3579974,2.3339907,1.8585598,1.4279467,1.6444661,1.8311807,1.7012493,0.6246105,1.4139906,1.6777724,1.9024558,1.8346353,1.1792265,0.3731971,1.0364478,2.2312757,1.1939893,0.5996825,1.1917883,1.3830166,1.6515727,1.3225283,1.7898251,1.4485341,1.1889409,1.0818352,1.1393601,1.1420273,1.1338399,1.9576945,2.5804026,1.9235002,0,1.8228309,1.0932767,1.193444,1.6332817,0.952305,1.7343141,1.2528517,1.7703926,1.5597416,1.3830166,1.7344781,1.3674167,2.9263765,1.4084191,2.3100088,1.6695268,2.1588539,2.7746273,1.8296345,2.2230701,1.2260232,3.6718978,2.307067,1.3176951,2.1056215,1.3017111,1.9799896,2.5018555,1.8590679,4.2182317,2.65686,0.6068441,2.6555792,1.7187569,2.5913808,1.1630599,2.6722499,2.5877957,1.3461601,1.7742812,1.701218,2.1317532,2.1511792,4.2075862,1.7851438,1.2417798,1.0056699,2.8436222,2.9855978,2.0498638,1.7866483,2.3056961,2.4792761,2.4025388,1.4084191,2.6592069,2.918534,2.1769456,0.972464,1.9199738,2.9027129,1.8439344
